iteracion,tiempo,promedio,mejor,peor
372,0.325777530670166,4558.71971559633,4166.612,7456.005000000001
373,0.372391939163208,4569.14728440367,4166.612,7486.368000000001
374,0.17267632484436035,4538.13495412844,4166.612,7579.652000000001
375,0.3974590301513672,4537.990220183487,4166.612,7652.326999999998
376,0.5445470809936523,4512.175688073394,4166.612,7349.092000000002
377,0.42621874809265137,4571.325834862385,4166.612,7738.399000000001
378,0.574897050857544,4550.265201834863,4166.612,7772.357000000004
379,2.471682071685791,4473.112889908257,4166.612,7680.715000000002
380,0.4311184883117676,4479.6342385321095,4166.612,8533.603
381,0.4007244110107422,4435.411146788991,4166.612,7029.7970000000005
382,0.9179036617279053,4477.463201834862,4166.612,7794.635000000002
383,2.144925594329834,4596.621559633028,4166.612,8625.85
384,0.9016168117523193,4600.78690825688,4166.612,7743.330000000002
385,0.29349756240844727,4564.572605504587,4166.612,7280.415000000002
386,0.18834519386291504,4488.968229357798,4166.612,7470.418000000002
387,0.4582479000091553,4464.457376146789,4166.612,7810.415000000001
388,1.2557487487792969,4491.49943119266,4166.612,7272.637000000001
389,0.928145170211792,4516.345220183486,4166.612,7950.324
390,2.119577169418335,4522.497110091743,4166.612,8315.195000000002
391,0.4323995113372803,4530.440623853211,4166.612,7406.297000000002
392,0.4537162780761719,4494.195504587156,4166.612,7982.357000000002
393,1.3103125095367432,4611.139513761468,4166.612,7598.320000000001
394,0.47904229164123535,4523.3311376146785,4166.612,8084.3949999999995
395,0.41605448722839355,4398.126183486238,4166.612,8120.398999999999
396,0.759005069732666,4471.271559633027,4166.612,7791.835
397,1.5244991779327393,4496.978119266055,4166.612,8226.085000000001
398,2.090174436569214,4450.870926605505,4166.612,8144.169000000002
399,0.6334571838378906,4554.38095412844,4166.612,7846.002000000002
400,0.825197696685791,4529.043816513761,4166.612,7511.552000000002
401,0.4839775562286377,4450.709614678899,4166.612,7603.240000000002
402,1.4507625102996826,4565.370486238532,4166.612,7893.381999999999
403,0.5894339084625244,4378.498036697248,4166.612,7321.437
404,1.1338071823120117,4517.438559633028,4166.612,8520.205000000004
405,0.778522253036499,4486.56604587156,4166.612,7082.212000000001
406,0.5680720806121826,4434.016192660551,4166.612,7122.713000000002
407,4.079953670501709,4497.983504587156,4166.612,6720.114
408,0.47682833671569824,4527.604798165137,4166.612,8193.371000000001
409,0.4514889717102051,4590.833339449541,4166.612,7920.668000000003
410,0.3293790817260742,4599.774211009174,4166.612,9337.467999999999
411,0.9291424751281738,4470.999229357798,4166.612,7907.589000000001
412,1.6405305862426758,4484.679513761468,4166.612,8676.446
413,1.1041865348815918,4443.412256880734,4166.612,7183.918000000001
414,0.3689138889312744,4429.082174311927,3846.371999999999,8042.852000000003
415,0.45781755447387695,4526.081944444444,3760.4809999999993,7610.3820000000005
416,0.040035247802734375,4557.686122641509,3760.4809999999993,8411.067000000001
417,0.07322907447814941,4407.24281372549,3760.4809999999993,8014.881999999999
418,0.1695089340209961,4389.490057142857,3760.4809999999993,7264.455000000003
419,0.3643202781677246,4523.493471698112,3760.4809999999993,7679.6050000000005
420,0.6287546157836914,4412.692560747663,3760.4809999999993,8587.66
421,0.12150931358337402,4449.773037037036,3760.4809999999993,7999.698000000002
422,0.2716484069824219,4379.985944444444,3760.4809999999993,7473.332
423,0.197251558303833,4463.083055555555,3760.4809999999993,7769.4039999999995
424,0.31476807594299316,4426.775472222223,3760.4809999999993,7759.220000000001
425,0.27434802055358887,4431.941675925926,3760.4809999999993,7504.551000000001
426,0.15709900856018066,4588.3015137614675,3760.4809999999993,8132.830000000001
427,0.22504472732543945,4435.7272110091735,3729.850999999999,7985.217
428,0.14947509765625,4410.589703703703,3729.850999999999,7073.807
429,0.2358715534210205,4440.433574074074,3729.850999999999,7257.160999999999
430,0.11762404441833496,4308.210962962963,3729.850999999999,6918.758000000002
431,0.1259469985961914,4377.209906542056,3729.850999999999,7489.976000000001
432,0.10087990760803223,4315.748691588785,3729.850999999999,8231.582000000002
433,0.2547733783721924,4325.946925233644,3729.850999999999,7405.706000000002
434,0.23371243476867676,4420.763074074073,3729.850999999999,8316.224
